"USER_ID","YOB","Gender","Income","HouseholdStatus","EducationLevel","Party","Q124742","Q124122","Q123464","Q123621","Q122769","Q122770","Q122771","Q122120","Q121699","Q121700","Q120978","Q121011","Q120379","Q120650","Q120472","Q120194","Q120012","Q120014","Q119334","Q119851","Q119650","Q118892","Q118117","Q118232","Q118233","Q118237","Q117186","Q117193","Q116797","Q116881","Q116953","Q116601","Q116441","Q116448","Q116197","Q115602","Q115777","Q115610","Q115611","Q115899","Q115390","Q114961","Q114748","Q115195","Q114517","Q114386","Q113992","Q114152","Q113583","Q113584","Q113181","Q112478","Q112512","Q112270","Q111848","Q111580","Q111220","Q110740","Q109367","Q108950","Q109244","Q108855","Q108617","Q108856","Q108754","Q108342","Q108343","Q107869","Q107491","Q106993","Q106997","Q106272","Q106388","Q106389","Q106042","Q105840","Q105655","Q104996","Q103293","Q102906","Q102674","Q102687","Q102289","Q102089","Q101162","Q101163","Q101596","Q100689","Q100680","Q100562","Q99982","Q100010","Q99716","Q99581","Q99480","Q98869","Q98578","Q98059","Q98078","Q98197","Q96024","IIncome","IGender","IEducationLevel","IHouseholdStatus","Q98197113181","HasIncome","HasGender","HasHouseholdStatus","HasEducationLevel"
1517,1972,"Male","over $150,000","Married (w/kids)","Master's Degree","Democrat","No","No","No","Yes","Yes","Yes","Public","No","No","No","Yes","Yes","Yes","Yes","Science","Study first","No","Yes","Yes","Yes","Giving","No","Yes","Idealist","No","No","Hot headed","Standard hours","Yes","Happy","Yes","Yes","No","No","A.M.","Yes","Start","Yes","Yes","Circumstances","Yes","Yes","No","Yes","No","Mysterious","No","Yes","Talk","Technology","Yes","Yes","Yes","No","Yes","Demanding","Yes","Mac","Yes","Cautious","No","","","","","In-person","No","Yes","Yes","Yes","Yay people!","Yes","Yes","Yes","Yes","Yes","No","Yes","No","No","No","Yes","No","Own","Pessimist","Mom","Yes","Yes","No","Yes","Check!","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","over $150,000","Male","Master's Degree","Married (w/kids)","Yes",1,1,1,1
1518,1991,"Male","under $25,000","Single (no kids)","Bachelor's Degree","Democrat","No","Yes","No","No","No","Yes","Public","No","Yes","No","No","No","Yes","Yes","Science","Try first","Yes","No","Yes","No","Receiving","Yes","No","Pragmatist","No","No","Cool headed","Odd hours","Yes","Happy","No","Yes","No","Yes","P.M.","No","End","Yes","No","Me","Yes","No","Yes","Yes","No","Mysterious","No","No","Tunes","Technology","No","No","Yes","Yes","Yes","Supportive","No","PC","No","Cautious","Yes","Umm...","Yes","Space","Yes","Online","No","Yes","No","No","Grrr people","No","No","Yes","No","No","Yes","Yes","No","No","No","No","No","Rent","Optimist","Mom","No","No","No","Yes","Check!","No","No","No","No","No","Yes","Yes","Yes","No","Yes","under $25,000","Male","Bachelor's Degree","Single (no kids)","No",1,1,1,1
1519,1961,"Male","over $150,000","Married (w/kids)","Bachelor's Degree","Democrat","","Yes","No","Yes","No","No","Public","No","Yes","No","","","No","Yes","Science","Try first","No","Yes","No","No","Giving","Yes","Yes","Pragmatist","No","No","Cool headed","Standard hours","No","Happy","Yes","Yes","Yes","Yes","A.M.","","","","","","Yes","Yes","Yes","Yes","Yes","Mysterious","Yes","No","Talk","Technology","No","Yes","Yes","No","Yes","Demanding","No","Mac","No","Cautious","Yes","Yes!","No","Socialize","No","In-person","No","Yes","Yes","Yes","Yay people!","Yes","No","No","No","No","Yes","No","","No","No","Yes","Yes","Own","Optimist","Dad","No","Yes","No","","Nope","Yes","No","Yes","Yes","Yes","Yes","Yes","No","No","Yes","over $150,000","Male","Bachelor's Degree","Married (w/kids)","No",1,1,1,1
1520,1954,"Male","over $150,000","Married (w/kids)","","Democrat","No","Yes","No","Yes","No","Yes","Public","No","Yes","No","No","No","No","Yes","Science","Study first","Yes","Yes","No","Yes","Giving","Yes","Yes","Pragmatist","No","Yes","Cool headed","Odd hours","No","Happy","No","Yes","No","No","A.M.","Yes","Start","Yes","Yes","Circumstances","No","No","Yes","Yes","Yes","TMI","No","Yes","Tunes","Technology","Yes","No","Yes","Yes","Yes","Supportive","No","PC","Yes","Cautious","Yes","Yes!","No","Space","No","In-person","No","Yes","No","Yes","Grrr people","Yes","Yes","No","Yes","No","No","Yes","Yes","No","No","No","No","Own","Pessimist","Dad","No","No","Yes","Yes","Nope","Yes","No","No","Yes","Yes","No","Yes","No","Yes","Yes","over $150,000","Male","Current K-12","Married (w/kids)","Yes",1,1,1,0
1524,1999,"Male","","Single (no kids)","Current K-12","Democrat","Yes","No","No","No","No","Yes","Public","No","No","No","No","No","Yes","Yes","Art","Study first","Yes","Yes","Yes","Yes","Giving","No","Yes","Idealist","No","Yes","Cool headed","Standard hours","No","Happy","Yes","Yes","No","Yes","P.M.","Yes","End","Yes","No","Circumstances","Yes","No","Yes","No","No","TMI","No","Yes","Tunes","People","No","Yes","No","No","Yes","Supportive","No","PC","No","Risk-friendly","Yes","Yes!","No","Socialize","No","In-person","No","No","Yes","Yes","Grrr people","Yes","No","No","Yes","No","Yes","Yes","No","Yes","No","No","No","Own","Pessimist","Dad","No","No","Yes","Yes","Nope","No","No","No","No","Yes","Yes","Yes","Yes","No","Yes","over $150,000","Male","Current K-12","Single (no kids)","No",0,1,1,1
1525,1997,"Male","$75,000 - $100,000","Single (no kids)","Current K-12","Democrat","","","","","","","","","","","No","No","No","No","Science","Try first","Yes","Yes","No","No","Giving","Yes","No","Pragmatist","No","No","Hot headed","Standard hours","No","Right","No","Yes","No","Yes","P.M.","No","Start","Yes","No","Me","Yes","No","No","No","Yes","Mysterious","No","No","Tunes","Technology","No","Yes","Yes","Yes","No","Supportive","Yes","PC","Yes","Cautious","No","Umm...","No","Space","No","In-person","No","No","Yes","No","Grrr people","No","No","Yes","No","No","Yes","Yes","Yes","No","No","Yes","Yes","Own","Pessimist","Mom","No","Yes","No","Yes","Nope","Yes","No","Yes","No","No","No","Only-child","No","No","Yes","$75,000 - $100,000","Male","Current K-12","Single (no kids)","No",1,1,1,1
1526,1995,"Male","$25,001 - $50,000","Single (no kids)","Current Undergraduate","Republican","No","No","Yes","No","No","Yes","Public","Yes","Yes","No","Yes","Yes","No","Yes","Art","Study first","Yes","Yes","No","No","Giving","Yes","Yes","Pragmatist","No","No","Cool headed","Odd hours","Yes","Right","Yes","No","No","Yes","P.M.","Yes","Start","Yes","No","Circumstances","Yes","Yes","Yes","Yes","No","Mysterious","No","No","Tunes","Technology","Yes","Yes","No","Yes","No","Demanding","No","Mac","No","Cautious","No","Umm...","Yes","Space","No","Online","No","No","Yes","Yes","Grrr people","No","No","Yes","Yes","No","Yes","No","Yes","No","No","Yes","No","Own","Pessimist","Dad","No","No","Yes","No","Nope","No","No","No","Yes","Yes","No","Yes","No","Yes","No","$25,001 - $50,000","Male","Current Undergraduate","Single (no kids)","Yes",1,1,1,1
1527,1980,"Male","over $150,000","Single (no kids)","Current Undergraduate","Republican","","","","","","","","No","Yes","No","No","Yes","No","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Yes","No","No","No","Yes","","","","","","","","","","","","","","","","","","","","over $150,000","Male","Current Undergraduate","Single (no kids)","",1,1,1,1
1528,1979,"Male","$25,001 - $50,000","Married (w/kids)","Associate's Degree","Democrat","No","No","No","Yes","Yes","Yes","Public","Yes","Yes","No","Yes","No","No","No","Art","Try first","No","Yes","Yes","No","Giving","No","No","Idealist","No","Yes","Hot headed","Standard hours","No","Happy","No","Yes","No","No","A.M.","No","End","Yes","Yes","Me","Yes","Yes","Yes","Yes","No","Mysterious","No","No","Talk","Technology","No","Yes","Yes","Yes","Yes","Supportive","No","Mac","Yes","Risk-friendly","Yes","Yes!","No","Space","No","Online","Yes","Yes","Yes","Yes","Grrr people","Yes","No","Yes","No","Yes","Yes","No","Yes","No","Yes","Yes","No","Own","Optimist","Dad","No","Yes","Yes","Yes","Nope","Yes","No","No","Yes","Yes","No","Yes","No","No","Yes","$25,001 - $50,000","Male","Associate's Degree","Married (w/kids)","No",1,1,1,1
1530,1992,"Female","","Single (no kids)","Current Undergraduate","Republican","Yes","Yes","No","","Yes","Yes","Public","Yes","Yes","No","Yes","Yes","No","Yes","Art","Try first","Yes","Yes","","No","Giving","No","Yes","Idealist","No","No","Hot headed","Odd hours","No","Happy","Yes","No","No","Yes","P.M.","Yes","End","Yes","No","Circumstances","No","Yes","Yes","Yes","No","Mysterious","No","No","Tunes","People","Yes","Yes","Yes","No","Yes","Demanding","No","Mac","Yes","Cautious","No","Yes!","No","Socialize","No","In-person","No","Yes","Yes","Yes","Yay people!","No","No","Yes","Yes","Yes","Yes","Yes","No","No","No","Yes","No","Rent","Optimist","Mom","No","Yes","Yes","Yes","","Yes","No","No","Yes","Yes","No","Yes","Yes","Yes","No","$50,000 - $74,999","Female","Current Undergraduate","Single (no kids)","Yes",0,1,1,1
1532,1977,"Male","$75,000 - $100,000","Married (w/kids)","Associate's Degree","Republican","Yes","No","No","Yes","No","No","Public","No","Yes","Yes","Yes","Yes","No","Yes","Art","Try first","Yes","Yes","No","Yes","Receiving","No","No","Pragmatist","Yes","Yes","Cool headed","Standard hours","Yes","Right","No","Yes","Yes","Yes","","","","","","","Yes","","Yes","","No","","No","No","Tunes","Technology","","No","Yes","No","","Demanding","No","Mac","Yes","Risk-friendly","Yes","Umm...","Yes","Space","No","Online","Yes","No","Yes","Yes","Grrr people","Yes","No","Yes","Yes","","","No","","Yes","","","Yes","Rent","Pessimist","Dad","Yes","Yes","Yes","Yes","Check!","Yes","Yes","No","Yes","Yes","No","Yes","Yes","No","No","$75,000 - $100,000","Male","Associate's Degree","Married (w/kids)","No",1,1,1,1
1533,2000,"Male","$75,000 - $100,000","Single (no kids)","Current K-12","Democrat","","","","","","","","","No","No","","","","Yes","","Study first","Yes","","No","Yes","","No","","","","","","Standard hours","No","Happy","Yes","No","No","No","","Yes","End","Yes","No","Circumstances","No","","Yes","No","","Mysterious","","","","","No","","","Yes","Yes","","No","Mac","No","","No","","","","","In-person","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Yes","No","","Yes","$75,000 - $100,000","Male","Current K-12","Single (no kids)","No",1,1,1,1
1534,1992,"Male","under $25,000","Single (no kids)","Current Undergraduate","Republican","Yes","Yes","No","No","No","No","Public","No","Yes","No","No","No","","Yes","Science","","No","Yes","Yes","No","Receiving","No","No","Pragmatist","No","Yes","Cool headed","Standard hours","No","Right","No","Yes","","","","No","Start","No","No","Circumstances","Yes","Yes","Yes","Yes","No","Mysterious","No","No","Tunes","Technology","No","No","Yes","Yes","Yes","","Yes","PC","","","","Umm...","No","Space","","In-person","No","Yes","Yes","Yes","Yay people!","Yes","No","Yes","Yes","","","No","Yes","Yes","No","No","No","Own","Optimist","Dad","No","Yes","No","Yes","","","","","Yes","","No","Yes","Yes","No","Yes","under $25,000","Male","Current Undergraduate","Single (no kids)","No",1,1,1,1
1535,1953,"Male","","Single (no kids)","","Republican","","No","No","Yes","No","Yes","Public","No","Yes","No","No","No","No","Yes","Science","Study first","Yes","No","No","Yes","Receiving","Yes","No","Pragmatist","Yes","Yes","Hot headed","Odd hours","No","Right","Yes","Yes","No","No","A.M.","Yes","End","Yes","Yes","Me","Yes","Yes","No","No","Yes","Mysterious","No","Yes","Tunes","Technology","No","No","Yes","Yes","No","Supportive","No","Mac","Yes","Cautious","No","Umm...","","Space","No","In-person","No","No","Yes","Yes","Grrr people","Yes","No","No","No","Yes","No","No","No","Yes","No","No","No","Rent","Pessimist","Dad","No","Yes","Yes","No","Nope","Yes","Yes","No","Yes","No","No","Yes","No","Yes","No","$75,000 - $100,000","Male","Current Undergraduate","Single (no kids)","WTF",0,1,1,0
1537,1960,"Female","$50,000 - $74,999","Domestic Partners (w/kids)","Bachelor's Degree","Democrat","","","","","","","","","","","Yes","Yes","No","Yes","Science","Study first","Yes","No","Yes","Yes","Giving","Yes","No","Idealist","No","No","Hot headed","Odd hours","Yes","Happy","No","Yes","No","Yes","","No","","Yes","Yes","","Yes","Yes","Yes","Yes","No","TMI","No","Yes","Tunes","People","Yes","Yes","Yes","No","Yes","Demanding","No","PC","Yes","Cautious","Yes","Umm...","No","Socialize","No","Online","Yes","Yes","Yes","Yes","Yay people!","Yes","No","No","Yes","No","Yes","No","Yes","Yes","No","Yes","No","Own","Optimist","Dad","Yes","Yes","Yes","Yes","Check!","No","No","Yes","Yes","Yes","No","Yes","Yes","Yes","No","$50,000 - $74,999","Female","Bachelor's Degree","Domestic Partners (w/kids)","Yes",1,1,1,1
1538,1959,"Male","over $150,000","Married (w/kids)","High School Diploma","Democrat","No","Yes","No","Yes","","Yes","Public","","Yes","No","No","No","No","Yes","Science","Study first","No","No","No","No","Giving","Yes","Yes","","No","No","Cool headed","Odd hours","No","Happy","Yes","Yes","No","","A.M.","Yes","Start","","Yes","","","Yes","Yes","No","No","","Yes","Yes","Tunes","People","Yes","","Yes","No","No","Supportive","No","PC","No","Cautious","","Yes!","No","Space","No","In-person","No","Yes","Yes","Yes","Yay people!","Yes","","","Yes","No","Yes","Yes","No","No","No","No","No","Own","Pessimist","Dad","No","Yes","No","Yes","Check!","Yes","No","Yes","Yes","Yes","No","Yes","No","Yes","No","over $150,000","Male","High School Diploma","Married (w/kids)","Yes",1,1,1,1
1539,1980,"Female","$50,000 - $74,999","Single (no kids)","Bachelor's Degree","Democrat","","No","No","Yes","Yes","No","Public","No","Yes","Yes","Yes","No","No","Yes","Art","Try first","Yes","Yes","No","No","Giving","Yes","No","Pragmatist","No","Yes","Hot headed","Standard hours","Yes","Happy","Yes","Yes","Yes","No","P.M.","No","Start","Yes","No","Circumstances","Yes","Yes","No","Yes","Yes","Mysterious","Yes","No","Tunes","Technology","No","Yes","Yes","No","Yes","Supportive","No","Mac","No","Risk-friendly","Yes","Yes!","Yes","Socialize","No","In-person","Yes","No","Yes","Yes","Yay people!","No","No","Yes","Yes","Yes","Yes","No","No","No","Yes","Yes","Yes","Own","Optimist","Mom","Yes","Yes","Yes","Yes","Check!","Yes","Yes","No","Yes","No","Yes","Yes","No","No","Yes","$50,000 - $74,999","Female","Bachelor's Degree","Single (no kids)","No",1,1,1,1
1541,1992,"Male","$25,001 - $50,000","Single (no kids)","Current Undergraduate","Democrat","No","Yes","No","No","No","Yes","Public","No","Yes","No","Yes","No","No","Yes","Art","Study first","Yes","No","No","No","Giving","Yes","Yes","Pragmatist","No","No","Cool headed","Odd hours","No","Happy","Yes","Yes","No","No","P.M.","Yes","End","Yes","No","Me","Yes","No","No","No","Yes","Mysterious","No","No","Tunes","Technology","Yes","No","No","Yes","No","Demanding","No","Mac","No","Cautious","No","Umm...","No","Space","Yes","Online","No","No","Yes","No","Yay people!","No","No","No","No","No","Yes","Yes","No","No","No","No","No","Own","Optimist","Dad","No","Yes","No","Yes","Nope","Yes","No","No","Yes","Yes","No","Yes","No","No","No","$25,001 - $50,000","Male","Current Undergraduate","Single (no kids)","WTF",1,1,1,1
1542,1984,"Male","under $25,000","Married (w/kids)","","Republican","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No","","Yes","Yes","Yes","","No","TMI","No","Yes","Tunes","Technology","","","","","","","","","","","","Umm...","No","Space","No","Online","Yes","","","","","","","","Yes","Yes","Yes","No","","","","","","","","","","","","","","","","","","","","","","","","under $25,000","Male","Associate's Degree","Married (w/kids)","",1,1,1,0
1543,1991,"Female","$25,001 - $50,000","Domestic Partners (w/kids)","Associate's Degree","Democrat","","","","","","","","","","","Yes","Yes","","","","","Yes","Yes","","No","","","","","","","Hot headed","Odd hours","Yes","Happy","No","Yes","Yes","Yes","A.M.","No","End","Yes","","Circumstances","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","$25,001 - $50,000","Female","Associate's Degree","Domestic Partners (w/kids)","",1,1,1,1
1544,1981,"Female","$50,000 - $74,999","Married (w/kids)","Associate's Degree","Democrat","No","Yes","No","No","Yes","Yes","Public","Yes","Yes","No","Yes","No","No","Yes","Art","Try first","No","Yes","Yes","Yes","Giving","No","No","Idealist","No","Yes","Cool headed","Odd hours","No","Happy","Yes","Yes","No","No","P.M.","Yes","End","Yes","No","Me","Yes","No","No","Yes","No","Mysterious","No","Yes","Tunes","People","Yes","No","No","No","Yes","Supportive","Yes","Mac","Yes","Risk-friendly","No","Yes!","No","Space","No","In-person","No","No","Yes","Yes","Grrr people","Yes","No","No","No","No","No","Yes","No","Yes","No","Yes","Yes","Rent","Optimist","Mom","No","No","Yes","Yes","Check!","No","No","No","Yes","Yes","No","Yes","Yes","Yes","No","$50,000 - $74,999","Female","Associate's Degree","Married (w/kids)","Yes",1,1,1,1
1546,1998,"Male","","Single (no kids)","Current K-12","Republican","","","","","","","","","","","","","","","","","","","","Yes","","No","No","Pragmatist","No","Yes","Hot headed","Standard hours","No","Happy","Yes","Yes","No","No","P.M.","Yes","Start","Yes","No","Me","No","No","Yes","Yes","No","TMI","No","No","Tunes","Technology","Yes","No","Yes","Yes","No","Supportive","No","PC","No","Cautious","No","Yes!","No","Space","Yes","Online","No","No","No","Yes","Grrr people","Yes","No","No","Yes","No","Yes","No","No","No","No","No","No","Own","Optimist","Dad","No","","","","","","","","","","","","","","","over $150,000","Male","Current K-12","Single (no kids)","Yes",0,1,1,1
1547,1965,"Male","$100,001 - $150,000","Married (no kids)","Bachelor's Degree","Democrat","","","No","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","A.M.","","Start","Yes","No","","","","","","","TMI","","","","","","","","","Yes","Supportive","Yes","PC","","","","","No","","","Online","No","No","Yes","Yes","","No","","","Yes","No","No","Yes","No","","","","","","","","","","","","Check!","","No","No","No","","Yes","Yes","","","","$100,001 - $150,000","Male","Bachelor's Degree","Married (no kids)","",1,1,1,1
1549,1983,"Female","$50,000 - $74,999","Married (no kids)","Bachelor's Degree","Democrat","Yes","Yes","No","Yes","Yes","No","Public","No","Yes","No","","","","","","","","","","","","","Yes","Pragmatist","No","Yes","Cool headed","Odd hours","Yes","Right","No","Yes","No","No","P.M.","Yes","Start","Yes","No","Circumstances","Yes","Yes","Yes","Yes","","","","","Tunes","Technology","Yes","Yes","Yes","Yes","Yes","Supportive","Yes","Mac","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","$50,000 - $74,999","Female","Bachelor's Degree","Married (no kids)","Yes",1,1,1,1
1550,1992,"Male","over $150,000","Single (no kids)","Current K-12","Democrat","Yes","No","No","No","No","Yes","Public","No","No","No","No","No","No","Yes","Art","Try first","Yes","Yes","Yes","No","Giving","Yes","Yes","Pragmatist","No","No","Cool headed","Standard hours","No","Happy","Yes","Yes","No","Yes","A.M.","Yes","Start","Yes","No","Me","Yes","No","Yes","Yes","No","Mysterious","No","No","Tunes","Technology","No","No","Yes","Yes","Yes","Supportive","Yes","Mac","No","Cautious","Yes","Umm...","No","Space","Yes","In-person","No","No","No","Yes","Grrr people","No","Yes","Yes","No","No","Yes","No","Yes","No","No","No","Yes","Own","Optimist","Mom","Yes","No","Yes","Yes","Check!","No","No","Yes","Yes","Yes","Yes","Only-child","Yes","No","Yes","over $150,000","Male","Current K-12","Single (no kids)","No",1,1,1,1
